identifier,Chosen_C14,Chosen_OtherRadio,Chosen_Calendar,Chosen_Period,AgeFrom,AgeTo
Sugworth|COUN000426|S30,,,,1,"9,00E+05","4,00E+05"
Sugworth|COUN000426|S31,,,,,,
Sugworth|COUN000426|S32,,,,,,
Sugworth|COUN000426|S33,,,,,,
Sugworth|COUN000426|S34,,,,,,
Sugworth|COUN000426|S35,,,,,,
Sugworth|COUN000426|S36,,,,,,
Sugworth|COUN000426|S37,,,,,,
Sugworth|COUN000426|S38,,,,,,
Sugworth|COUN000426|S39,,,,,,
Sugworth|COUN000426|S4,,,,,,
Sugworth|COUN000426|S5,,,,,,
Sugworth|COUN000426|S6,,,,,,
Sugworth|COUN000426|S7,,,,,,
Sugworth|COUN000426|S8,,,,,,
Sugworth|COUN000426|S9,,,,,,
Sulbæk Huse|COUN001297|wood_peat,,,,1,10000,0
Sutton Courteney|COUN000323|F2,,,,1,50000,25000
Svartemosse|COUN000951|BugsPresence,,,,1,5000,0
Svartenhuk|COUN001124|BugsPresence,1,,,,11085,6742
Svedala|COUN001272|LG_clay,,,,1,13500,10000
Svedala|COUN001272|LG_claya,,,,1,13500,10000
Svedala|COUN001272|LG_peat,,,,1,13500,10000
Sweet Track: Site TG|COUN000656|P,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S454/B1,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S454/B2,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S454/B3,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S454/B4,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S454/B5,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S454/B6,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S478/B1,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S478/B2,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S478/B3,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S478/B4,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S478/B5,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S478/B6,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S553/B1,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S553/B2,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S553/B3,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S553/B4,,,,1,10000,0
Sweet Track: Site TG|COUN000656|S553/B5,,,,1,10000,0
Sweet Track: Site TG|COUN000656|Tr618,,,,1,10000,0
Sweet Track: Site TG|COUN000656|Tr765,,,,1,10000,0
Sweet Track: Site TG|COUN000656|Tr864,,,,1,10000,0
Sweet Track: Site TG|COUN000656|Tr909,,,,1,10000,0
Sweet Track: Site TG|COUN000656|Tr934,,,,1,10000,0
Sweet Track: Site TG|COUN000656|Tr968,,,,1,10000,0
Syston|COUN000328|S1,1,,,,44916,39220
Särkivuoma|COUN000544|S1,,,,1,122000,45000
Taastrup Brickworks|COUN001286|Lateglacial_clay,,,,1,13500,10000
Taillefer Massif|COUN000508|S1,1,,,,934,706
Taillefer Massif|COUN000508|S2,1,,,,1852,1454
Taillefer Massif|COUN000508|S3,1,,,,2363,1805
Taillefer Massif|COUN000508|S4,1,,,,2717,1880
Taillefer Massif|COUN000508|S5,1,,,,7830,6933
Taillefer Massif|COUN000508|S6,1,,,,8044,7363
Taillefer Massif|COUN000508|S7,1,,,,8290,7767
Taillefer Massif|COUN000508|S8,1,,,,8966,8420
Taillefer Massif|COUN000508|S9,1,,,,9372,8661
Taimyr Peninsula|COUN001641|3b2,,,,1,2580000,11500
Taimyr Peninsula|COUN001641|3b3,,,,1,2580000,11500
Taimyr Peninsula|COUN001641|3d1,,,,1,2580000,11500
Taimyr Peninsula|COUN001641|3d2,,,,1,2580000,11500
Taimyr Peninsula|COUN001641|3d3,,,,1,2580000,11500
Takkanenmännikö|COUN000535|S,,,,1,122000,45000
Tasiusaq|COUN000942|S1,,,,1,5000,0
Tasiusaq|COUN000942|S10,,,,1,5000,0
Tasiusaq|COUN000942|S2,,,1,,270,20
Tasiusaq|COUN000942|S3,,,1,,1320,740
Tasiusaq|COUN000942|S4,,,1,,960,790
Tasiusaq|COUN000942|S5,,,1,,1060,790
Tasiusaq|COUN000942|S6,,,1,,1260,830
Tasiusaq|COUN000942|S7,,,1,,1989,920
Tasiusaq|COUN000942|S8,,,,1,5000,0
Tasiusaq|COUN000942|S9,,,1,,1999,1820
Tatranská Lomnica|COUN001685|S1,,,1,,-54,-67
Tatranská Lomnica|COUN001685|S10,,,1,,357,312
Tatranská Lomnica|COUN001685|S11,1,,,,475,310
Tatranská Lomnica|COUN001685|S12,,,1,,562,446
Tatranská Lomnica|COUN001685|S13,,,1,,679,562
Tatranská Lomnica|COUN001685|S14,1,,,,788,689
Tatranská Lomnica|COUN001685|S15,,,1,,867,814
Tatranská Lomnica|COUN001685|S16,,,1,,920,867
Tatranská Lomnica|COUN001685|S17,,,1,,972,920
Tatranská Lomnica|COUN001685|S18,,,1,,1024,972
Tatranská Lomnica|COUN001685|S2,,,1,,-19,-54
Tatranská Lomnica|COUN001685|S3,,,1,,4,-19
Tatranská Lomnica|COUN001685|S4,,,1,,51,4
Tatranská Lomnica|COUN001685|S5,,,1,,109,51
Tatranská Lomnica|COUN001685|S6,,,1,,109,54
Tatranská Lomnica|COUN001685|S7,1,,,,416,0
Tatranská Lomnica|COUN001685|S8,,,1,,257,213
Tatranská Lomnica|COUN001685|S9,,,1,,312,257
Tattershall Castle Interglacial|COUN000684|A,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|B,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|C,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|D,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|E,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|F,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|G,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|H,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|I,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|J,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|K,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|MH,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|MN,,,,1,132000,109000
Tattershall Castle Interglacial|COUN000684|Not_located,,,,,,
Tattershall Castle Pit Mid-Dev 1|COUN000329|MH,1,,,,50000,43334
Tattershall Castle Pit Mid-Dev 1|COUN000329|MN,1,,,,50000,43334
Tattershall Castle Pit Mid-Dev 1|COUN000329|US,1,,,,50000,43334
Tattershall Castle Pit Mid Dev 2|COUN000686|CE,1,,,,49383,43767
Tattershall Castle Pit Mid Dev 2|COUN000686|FD,1,,,,49383,43767
Tattershall Castle Pit Mid Dev 2|COUN000686|MH,1,,,,49383,43767
Tattershall Castle Pit Mid Dev 2|COUN000686|Not_located,1,,,,49383,43767
Tattershall Castle Pit Mid Dev 2|COUN000686|RG,1,,,,49383,43767
Tattershall Castle Pit Mid Dev 2|COUN000686|UA,1,,,,49383,43767
Tattershall Castle Pit Mid Dev 2|COUN000686|UB,1,,,,49383,43767
Tattershall Castle Pit Mid Dev 2|COUN000686|UC,1,,,,49383,43767
Tattershall Thorpe Interglacial|COUN000799|F2,,,,1,243000,191000
Teith Valley|COUN000704|BugsPresence,,,,,,
Teith Valley|COUN000704|T1,,,,1,13500,10000
Teith Valley|COUN000704|T2,1,,,,15448,14922
Teith Valley|COUN000704|T4,,,,1,13500,10000
Teith Valley|COUN000704|T5,,,,1,13500,10000
The Berth|COUN001638|S1,,,,1,10000,0
The Berth|COUN001638|S10,,,,1,10000,0
The Berth|COUN001638|S11,,,,1,10000,0
The Berth|COUN001638|S12,,,,1,10000,0
The Berth|COUN001638|S13,,,,1,10000,0
The Berth|COUN001638|S14,,,,1,10000,0
The Berth|COUN001638|S15,,,,1,10000,0
The Berth|COUN001638|S16,,,,1,10000,0
The Berth|COUN001638|S17,,,,1,10000,0
The Berth|COUN001638|S18,,,,1,10000,0
The Berth|COUN001638|S19,,,,1,10000,0
The Berth|COUN001638|S2,,,,1,10000,0
The Berth|COUN001638|S20,,,,1,10000,0
The Berth|COUN001638|S3,,,,1,10000,0
The Berth|COUN001638|S4,,,,1,10000,0
The Berth|COUN001638|S5,,,,1,10000,0
The Berth|COUN001638|S6,,,,1,10000,0
The Berth|COUN001638|S7,,,,1,10000,0
The Berth|COUN001638|S8,,,,1,10000,0
The Berth|COUN001638|S9,,,,1,10000,0
The Berth|COUN001639|S1,,,,,,
The Berth|COUN001639|S2,,,,,,
The Berth|COUN001639|S3,,,,,,
The Berth|COUN001640|TS1,,,,,,
The Berth|COUN001640|TS2,,,,,,
Thorne Moors II|COUN000336|B1,,,1,,5000,0
Thorne Moors II|COUN000336|B2,,,1,,5000,0
Thorne Moors II|COUN000336|B3,,,1,,5000,0
Thorne Moors II|COUN000336|C1,,,1,,5000,0
Thorne Moors II|COUN000336|C2,,,1,,5000,0
Thorne Moors II|COUN000336|C3,,,1,,5000,0
Thorne Moors II|COUN000336|C4,,,1,,5000,0
Thorne Moors II|COUN000336|C5,,,1,,5000,0
Thorne Waste|COUN000334|S1,,,,1,5000,0
Thorne Waste|COUN000334|S2,,,,1,5000,0
Thorne Waste|COUN000334|S3,,,,1,5000,0
Thorne Waste|COUN000334|S4,,,,1,5000,0
Thorne Waste|COUN000334|S5,,,,1,5000,0
Thorne Waste|COUN000334|S6,,,,1,5000,0
Thorne Waste|COUN000334|S7,,,,1,5000,0
Thorne Waste|COUN000334|S8,,,,1,5000,0
Thorne Waste|COUN000334|S9,,,,1,5000,0
Thorne: Tween Bridge Moors|COUN001202|Tr21_80,,,,1,5000,0
Thorne: Tween Bridge Moors|COUN001202|Tr22_115,,,,1,5000,0
Thorne: Tween Bridge Moors|COUN001409|S_15,1,,,,5458,5248
Thorne: Tween Bridge Moors|COUN001409|S_20,1,,,,5033,4864
Thorne: Tween Bridge Moors|COUN001409|S_25,1,,,,4613,4472
Thorne: Tween Bridge Moors|COUN001409|S_25a,1,,,,4613,4472
Thorne: Tween Bridge Moors|COUN001409|S_35,1,,,,3808,3672
Thorne: Tween Bridge Moors|COUN001409|S_45,1,,,,3041,2848
Thorne: Tween Bridge Moors|COUN001409|S_55,1,,,,2675,2354
Thorne: Tween Bridge Moors|COUN001409|S_65,1,,,,2399,2164
Thorne: Tween Bridge Moors|COUN001409|S_70,1,,,,2267,2064
Thorne: Tween Bridge Moors|COUN001409|S_85,1,,,,1899,1740
Thorne: Tween Bridge Moors|COUN001421|S_15,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_20,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_25,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_25a,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_35,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_45,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_55,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_65,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_70,,,,,,
Thorne: Tween Bridge Moors|COUN001421|S_85,,,,,,
Thornton|COUN001545|S1,1,,,,1521,1273
Thornton|COUN001545|S2,,,,1,5000,0
Thornton|COUN001545|S3,,,,1,5000,0
Thornton|COUN001545|S4,,,,1,5000,0
Thornton|COUN001545|S5,,,,1,5000,0
Thornton|COUN001545|S6,,,,1,5000,0
Thornton|COUN001545|S7,1,,,,2312,1950
Thule|COUN001119|BugsPresence,,,,1,128000,110000
Tiln|COUN000397|S,1,,,,13291,12972
Tinney's Brushwood|COUN000337|AT,,,,1,5000,0
Tinney's Brushwood|COUN000337|BT,,,,1,5000,0
Tinney's Brushwood|COUN000337|TR,1,,,,3391,2883
Tjornuvik|COUN000339|S1,,,,1,5000,0
Tjornuvik|COUN000339|S19,,,,1,5000,0
Tjornuvik|COUN000339|S2,,,,1,5000,0
Tjornuvik|COUN000339|S3,,,,1,5000,0
Toppeladugård|COUN000340|S1,,,,1,13500,10000
Toppeladugård|COUN000340|S10,,,,1,13500,10000
Toppeladugård|COUN000340|S11,,,,1,13500,10000
Toppeladugård|COUN000340|S12,,,,1,13500,10000
Toppeladugård|COUN000340|S13,,,,1,13500,10000
Toppeladugård|COUN000340|S14,,,,1,13500,10000
Toppeladugård|COUN000340|S15,,,,1,13500,10000
Toppeladugård|COUN000340|S16,,,,1,13500,10000
Toppeladugård|COUN000340|S17,,,,1,13500,10000
Toppeladugård|COUN000340|S2,,,,1,13500,10000
Toppeladugård|COUN000340|S3,,,,1,13500,10000
Toppeladugård|COUN000340|S4,,,,1,13500,10000
Toppeladugård|COUN000340|S5,,,,1,13500,10000
Toppeladugård|COUN000340|S6,,,,1,13500,10000
Toppeladugård|COUN000340|S7,,,,1,13500,10000
Toppeladugård|COUN000340|S8,,,,1,13500,10000
Toppeladugård|COUN000340|S9,,,,1,13500,10000
Toppeladugård|COUN001275|Allerod_Layer,,,,1,13500,10000
Toppeladugård|COUN001275|Gyttja_lower,,,,1,10000,0
Toppeladugård|COUN001275|Gyttja_upper,,,,1,10000,0
Toppeladugård|COUN001275|Peat_lower,,,,1,10000,0
Toppeladugård|COUN001275|Peat_upper,,,,1,10000,0
Torrie Borehole|COUN000341|S1,,,,1,13500,10000
Torrie Borehole|COUN000341|S2,1,,,,15448,14922
Torrie Borehole|COUN000341|S4,,,,1,13500,10000
Torrie Borehole|COUN000341|S5,,,,1,13500,10000
Torshavn|COUN000342|S1,,,,1,5000,0
Tourves|COUN000550|S10,,,,,,
Tourves|COUN000550|S11,,,,,,
Tourves|COUN000550|S12,1,,,,5038,4822
Tourves|COUN000550|S13,,,,,,
Tourves|COUN000550|S14,,,,,,
Tourves|COUN000550|S15,,,,,,
Tourves|COUN000550|S16,,,,,,
Tourves|COUN000550|S17,,,,,,
Tourves|COUN000550|S18,,,,,,
Tourves|COUN000550|S3,,,,1,10000,0
Tourves|COUN000550|S4,,,,,,
Tourves|COUN000550|S5,,,,,,
Tourves|COUN000550|S6,,,,,,
Tourves|COUN000550|S7,,,,,,
Tourves|COUN000550|S8,,,,,,
Tourves|COUN000550|S9,,,,,,
Trelleborg: brick pit|COUN001273|LG_clay,,,,1,13500,10000
Trhlovca|COUN001199|BugsPresence,,,,1,2580000,11500
Twyning|COUN000506|S1_3,1,,,,45394,37783
Twyning|COUN000506|S5,1,,,,41039,40260
Tåsjö|COUN001629|Bulk,,,,1,57000,29000
Tåsjö|COUN001629|F5,,,,1,57000,29000
Tåsjö|COUN001629|F6,,,,1,57000,29000
Tåsjö|COUN001629|F7,,,,1,57000,29000
Tåsjö|COUN001629|F8,,,,1,57000,29000
Tåsjö|COUN001629|F9,,,,1,57000,29000
Uggerby Aa|COUN001300|Sandy_layer,,,,1,10000,0
Uldalid|COUN000344|S1,,,,1,5000,0
Uldalid|COUN000344|S2,,,,1,5000,0
Uldalid|COUN000344|S3,,,,1,5000,0
Upper Beeding|COUN000345|S1,,,,1,122000,10000
Upper Strensham|COUN000346|S1,,,,1,243000,191000
Upper Strensham|COUN000346|S2,,,,1,243000,191000
Upper Strensham|COUN000346|S3,,,,1,243000,191000
Upper Strensham|COUN000346|S4,,,,1,243000,191000
Upton Warren|COUN000350|B1,,,,1,57000,25000
Upton Warren|COUN000350|B2,,,,1,57000,25000
Upton Warren|COUN000350|B3,,,,1,57000,25000
Upton Warren|COUN000350|B4,,,,1,57000,25000
Usselo|COUN000351|S1,,,,1,13500,10000
Usselo|COUN000351|S10,,,,1,13500,10000
Usselo|COUN000351|S11,,,,1,13500,10000
Usselo|COUN000351|S12,,,,1,13500,10000
Usselo|COUN000351|S13,,,,1,13500,10000
Usselo|COUN000351|S14,,,,1,13500,10000
Usselo|COUN000351|S15,,,,1,13500,10000
Usselo|COUN000351|S16,,,,1,13500,10000
Usselo|COUN000351|S17,,,,1,13500,10000
Usselo|COUN000351|S18,,,,1,13500,10000
Usselo|COUN000351|S2,1,,,,16105,14538
Usselo|COUN000351|S3,,,,1,13500,10000
Usselo|COUN000351|S4,,,,1,13500,10000
Usselo|COUN000351|S5,,,,1,13500,10000
Usselo|COUN000351|S6,,,,1,13500,10000
Usselo|COUN000351|S7,,,,1,13500,10000
Usselo|COUN000351|S8,,,,1,13500,10000
Usselo|COUN000351|S9,,,,1,13500,10000
Usselo|COUN000814|A,,,,1,13500,10000
Usselo|COUN000814|B,,,,1,13500,10000
Usselo|COUN000814|C,,,,1,13500,10000
Usselo|COUN000814|D,,,,1,13500,10000
Usselo|COUN000814|E,,,,1,13500,10000
Usselo|COUN000814|S1,,,,1,13500,10000
Usselo|COUN000814|S10,,,,1,13500,10000
Usselo|COUN000814|S11,,,,1,13500,10000
Usselo|COUN000814|S12,,,,1,13500,10000
Usselo|COUN000814|S2,,,,1,13500,10000
Usselo|COUN000814|S3,,,,1,13500,10000
Usselo|COUN000814|S4,,,,1,13500,10000
Usselo|COUN000814|S5,,,,1,13500,10000
Usselo|COUN000814|S6,,,,1,13500,10000
Usselo|COUN000814|S7,,,,1,13500,10000
Usselo|COUN000814|S8,,,,1,13500,10000
Usselo|COUN000814|S9,,,,1,13500,10000
Uxbridge|COUN001436|S48,,,1,,10649,8349
Uxbridge|COUN001436|S49,,,1,,10649,8349
Uxbridge|COUN001436|S53,1,,,,11812,11344
Valleröds Mosse|COUN001090|Bugs_Presence,1,,,,10156,9527
Walmersley|COUN001114|S1,,,1,,2869,2749
Walmersley|COUN001114|S3,,,,1,4449,2549
Walmersley|COUN001114|S5,,,1,,3259,2989
Valsgarde|COUN000353|V1,,,,1,5000,0
Valsgarde|COUN000353|V2,,,,1,5000,0
Valsgarde|COUN000353|V3,,,,1,5000,0
Warming Land|COUN001118|BugsPresence,,,,1,128000,110000
Washingborough|COUN000822|O12,,,,1,2599,1900
Washingborough|COUN000822|O6,,,,1,2599,1900
Washingborough|COUN000822|O7C,,,,1,2599,1900
Washingborough|COUN000822|O7F,,,,1,2599,1900
Washingborough|COUN000822|O8,,,,1,2599,1900
Washingborough|COUN000822|T1_1,,,,1,2599,1900
Washingborough|COUN000822|T1_2,,,,1,2599,1900
Washingborough|COUN000822|T1_3,,,,1,2599,1900
Washingborough|COUN000822|T1_4,,,,1,2599,1900
Washingborough|COUN000822|T1_5,,,,1,2599,1900
Washingborough|COUN000822|T1_6,,,,1,2599,1900
Washingborough|COUN000822|T1_7,,,,1,2599,1900
Washingborough|COUN000822|T1_8,,,,1,2599,1900
Washingborough|COUN000822|T1_9,,,,1,2599,1900
Washingborough|COUN000822|T2_102,,,,1,2599,1900
Washingborough|COUN000822|T2_107,,,,1,2599,1900
Washingborough|COUN000822|T2_114,,,,1,2599,1900
Washingborough|COUN000822|T4_411,,,,1,2599,1900
Washingborough|COUN000822|T4_428,,,,1,2599,1900
Washingborough|COUN000822|T5_1_20,,,,1,2599,1900
Washingborough|COUN000822|T5_1_9,,,,1,2599,1900
Washingborough|COUN000822|T5_12,,,,1,2599,1900
Washingborough|COUN000822|T5_16_520,,,,1,2599,1900
Washingborough|COUN000822|T5_3_10,,,,1,2599,1900
Washingborough|COUN000822|T5_3_20,,,,1,2599,1900
Washingborough|COUN000822|T5_3_30,,,,1,2599,1900
Washingborough|COUN000822|T5_3_40,,,,1,2599,1900
Washingborough|COUN000822|T5_3_511,,,,1,2599,1900
Washingborough|COUN000822|T5_4_510,,,,1,2599,1900
Washingborough|COUN000822|T5_517,,,,1,2599,1900
Washingborough|COUN000822|T5_521,,,,1,2599,1900
Washingborough|COUN000822|T5_6_510,,,,1,2599,1900
Washingborough|COUN000837|T1_1,,,,,,
Washingborough|COUN000837|T1_2,,,,,,
Washingborough|COUN000837|T1_3,,,,,,
Washingborough|COUN000837|T1_4,,,,,,
Washingborough|COUN000837|T1_5,,,,,,
Washingborough|COUN000837|T1_6,,,,,,
Washingborough|COUN000837|T1_7,,,,,,
Washingborough|COUN000837|T1_8,,,,,,
Washingborough|COUN000837|T1_9,,,,,,
"Waverley Wood, Bubbenhall|COUN000517|S1",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000517|S2",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000517|S3",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000517|S4",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000517|S5",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000517|S6",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000517|S7",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000517|S8",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000517|S9",,,,1,534000,478000
"Waverley Wood, Bubbenhall|COUN000770|d-10",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-100",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-110",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-15",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-20",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-25",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-30",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-35",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-40",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-45",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-5",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-50",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-55",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-60",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-65",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-70",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-75",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-80",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-85",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-90",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d-95",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d40",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d45",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d50",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d55",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d60",,,,,,
"Waverley Wood, Bubbenhall|COUN000770|d65",,,,,,
Wellington|COUN000789|BugsPresence,1,,,,16038,13729
Wensum|COUN001345|Gravel_1,,,1,,110,110
Wensum|COUN001345|Gravel_2,,,1,,110,110
Wensum|COUN001345|S1,,,1,,110,110
Wensum|COUN001345|S2,,,1,,110,110
Wensum|COUN001345|S3,,,1,,110,110
Wensum|COUN001345|S4,,,1,,110,110
Wensum|COUN001345|S5,,,1,,110,110
Verona|COUN001400|BugsPresence,,,,1,29000,11700
West Bromwich|COUN000356|A,1,,,,14864,13760
West Bromwich|COUN000356|B,1,,,,14921,13760
West Bromwich|COUN000356|C,1,,,,14099,13191
West Bromwich|COUN000356|D,1,,,,13284,12588
West Bromwich|COUN000356|E,1,,,,12577,11953
West Bromwich|COUN000356|F,1,,,,11963,11266
West Bromwich|COUN000356|G,1,,,,11662,11118
West Bromwich|COUN000356|H,1,,,,11386,10963
West Bromwich|COUN000356|I,1,,,,11134,10771
West Bromwich|COUN000356|J,1,,,,10955,10544
West Bromwich|COUN000356|K,1,,,,10971,10556
West Bromwich|COUN000356|L,1,,,,11085,10427
West Bromwich|COUN000356|M,1,,,,11676,9212
West Bromwich|COUN000356|N,1,,,,12531,7630
West Cotton|COUN001205|C1,1,,,,4782,4259
West Cotton|COUN001205|C16,,,,1,6449,3649
West Cotton|COUN001205|C19,1,,,,4874,4713
West Cotton|COUN001205|C2,,,,1,4449,2549
West Cotton|COUN001205|C8,,,,,,
West Cotton|COUN001205|C9,,,,,,
West Cotton|COUN001205|CC,,,,,,
West Cotton|COUN001206|B139_S6,,,,1,13500,10000
West Cotton|COUN001206|B139_S7,,,,1,1540,884
West Cotton|COUN001206|B141_S8,,,,1,10000,7000
West Cotton|COUN001206|B141_S9,,,,1,10000,0
West Cotton|COUN001386|BugsPresence,,,,1,1540,884
West Drayton|COUN000357|S1,1,,,,13307,12808
West Heslerton|COUN001600|102AB/0_10,,,1,,2051,2051
West Heslerton|COUN001600|108AA/0_10,,,1,,1850,1850
West Heslerton|COUN001600|132/10_15,,,1,,6390,6390
West Heslerton|COUN001600|132/44_48,,,1,,10830,10830
West Heslerton|COUN001600|139AA/0_5,,,1,,5200,5200
West Heslerton|COUN001600|143AA/S,,,1,,347,347
West Heslerton|COUN001600|76AA/0_10,,,,,,
West Heslerton|COUN001600|76AB/0_10,,,1,,3600,3600
West Runton|COUN000680|S1,,,,1,478000,243000
West Runton|COUN001110|BugsPresence,,,,,,
Westward Ho|COUN000678|c26g,,,,1,10000,0
Westward Ho|COUN000678|c29D,,,,1,10000,0
Westward Ho|COUN000678|m26d,,,,1,10000,0
Westward Ho|COUN000678|m26e,,,,1,10000,0
Westward Ho|COUN000678|m26f,,,,1,10000,0
Westward Ho|COUN000678|m29B,,,,1,10000,0
Westward Ho|COUN000678|m29C,,,,1,10000,0
Westward Ho|COUN000678|p26a,,,,1,10000,0
Westward Ho|COUN000678|p26b,,,,1,10000,0
Westward Ho|COUN000678|p26c,,,,1,10000,0
Westward Ho|COUN000678|p29A,,,,1,10000,0
Westwoodside: Cove Farm|COUN000087|A,,,,1,13500,10000
Westwoodside: Cove Farm|COUN000087|B,,,,1,13500,10000
Whitacre Heath|COUN000358|S,,,,1,122000,10000
"Whitemoor Haye, Alrewas|COUN001364|S4",1,,,,47731,44415
"Whitemoor Haye, Alrewas|COUN001364|S5",1,,,,47731,44415
"Whitemoor Haye, Alrewas|COUN001364|S6/6",1,,,,47731,44415
"Whitemoor Haye, Alrewas|COUN001364|S6/7",1,,,,47731,44415
"Whitemoor Haye, Alrewas|COUN001364|S6/8",1,,,,47731,44415
Whittlesey Interglacial|COUN001602|S1,,,,1,132000,109000
Wilberfoss: Storking Lane|COUN000895|BugsPresence,,,,1,10000,0
Wilden|COUN000360|L0,,,,1,13500,10000
Wilden|COUN000360|L10,,,,1,13500,10000
Wilden|COUN000360|L20,,,,1,13500,10000
Wilden|COUN000360|L30,,,,1,13500,10000
Wilden|COUN000360|L40,,,,1,13500,10000
Wilden|COUN000360|O_X,1,,,,12144,10589
Wilden|COUN000360|O_Y,,,,1,13500,10000
Wilden|COUN000360|O_Ybott,1,,,,13298,12693
Wilden|COUN000360|O_Ylmid,,,,1,13500,10000
Wilden|COUN000360|O_Ytop,1,,,,12370,10742
Wilden|COUN000360|O_Yumid,,,,1,13500,10000
Wilden|COUN000360|R1_87,1,,,,12515,10406
Wilden|COUN000360|R1_95,,,,1,13500,10000
Wilden|COUN000360|R2_0,,,,1,13500,10000
Wilden|COUN000360|R2_05,,,,1,13500,10000
Wilden|COUN000360|R2_1,1,,,,14822,12406
Wilden|COUN000360|R2_15,,,,1,13500,10000
Wilden|COUN000360|R2_2,,,,1,13500,10000
Wilden|COUN000360|R2_25,,,,1,13500,10000
Wilden|COUN000360|R2_3,,,,1,13500,10000
Wilden|COUN000360|R2_35,1,,,,15556,14076
Wilden|COUN000360|R2_4,,,,1,13500,10000
Wilden|COUN000360|R2_45,,,,1,13500,10000
Wilden|COUN000360|R2_5,,,,1,13500,10000
Wilden|COUN000360|R2_55,,,,1,13500,10000
Wilden|COUN000360|R2_6,,,,1,13500,10000
Wilden|COUN000360|Z,1,,,,13715,12436
Ville-sur-Retourne|COUN000354|Chem155,,,,1,5000,0
Ville-sur-Retourne|COUN000354|VR10/11,,,,1,5000,0
